epoch,mode,sample,requested_C_H_O,generated_C_H_O,species_key,base_atom_indices,base_bonds,attached_h_per_base_atom,in_species_training_reference,correct_for_condition,termination
300,sampled,1871,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1872,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1873,"[1, 4, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,1874,"[1, 4, 1]","[2, 4, 1]",CH3CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 1, 0]",True,False,STOP
300,sampled,1875,"[1, 4, 1]","[1, 3, 1]",CH3O,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 0]",True,False,STOP
300,sampled,1876,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1877,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1878,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1879,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1880,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1881,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[1, 3]",True,True,STOP
300,sampled,1882,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1883,"[1, 4, 1]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,1884,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1885,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1886,"[1, 4, 1]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1887,"[1, 4, 1]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1888,"[1, 4, 1]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,False,STOP
300,sampled,1889,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1890,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1891,"[1, 4, 1]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1892,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1893,"[1, 4, 1]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,False,STOP
300,sampled,1894,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1895,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1896,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1897,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1898,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1899,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1900,"[1, 4, 1]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,True,STOP
300,sampled,1901,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1902,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1903,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1904,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1905,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1906,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1907,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1908,"[2, 6, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,False,STOP
300,sampled,1909,"[2, 6, 0]","[1, 4, 1]",CH3OH,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[1, 3]",True,False,STOP
300,sampled,1910,"[2, 6, 0]","[1, 4, 1]",CH3OH,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[1, 3]",True,False,STOP
300,sampled,1911,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1912,"[2, 6, 0]","[2, 4, 0]",C2H4,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 2]",True,False,STOP
300,sampled,1913,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1914,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1915,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1916,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1917,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1918,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1919,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1920,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1921,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1922,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1923,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1924,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1925,"[2, 6, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,False,STOP
300,sampled,1926,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1927,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1928,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1929,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1930,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1931,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1932,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1933,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1934,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1935,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1936,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1937,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1938,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1939,"[2, 6, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,False,STOP
300,sampled,1940,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1941,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1942,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1943,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1944,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1945,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1946,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1947,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1948,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1949,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1950,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1951,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1952,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1953,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1954,"[2, 6, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,False,STOP
300,sampled,1955,"[2, 6, 0]","[1, 4, 1]",CH3OH,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[1, 3]",True,False,STOP
300,sampled,1956,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1957,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1958,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1959,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1960,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1961,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1962,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1963,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1964,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1965,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1966,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1967,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1968,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1969,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1970,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1971,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1972,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1973,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1974,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1975,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1976,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1977,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1978,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1979,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1980,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1981,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1982,"[2, 6, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,False,STOP
300,sampled,1983,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1984,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1985,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1986,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1987,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1988,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1989,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1990,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1991,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1992,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1993,"[2, 6, 0]","[1, 4, 1]",CH3OH,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[1, 3]",True,False,STOP
300,sampled,1994,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1995,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1996,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1997,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1998,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,1999,"[2, 6, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,True,STOP
300,sampled,2000,"[2, 6, 0]","[2, 4, 0]",C2H4,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 2]",True,False,STOP
300,sampled,2001,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2002,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2003,"[2, 5, 0]","[2, 4, 0]",C2H4,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 2]",True,False,STOP
300,sampled,2004,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2005,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2006,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2007,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2008,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2009,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2010,"[2, 5, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,False,STOP
300,sampled,2011,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2012,"[2, 5, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,False,STOP
300,sampled,2013,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2014,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2015,"[2, 5, 0]","[2, 4, 0]",C2H4,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 2]",True,False,STOP
300,sampled,2016,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2017,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2018,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2019,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2020,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2021,"[2, 5, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,False,STOP
300,sampled,2022,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2023,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2024,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2025,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2026,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2027,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2028,"[2, 5, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,False,STOP
300,sampled,2029,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2030,"[2, 5, 0]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,2031,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2032,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2033,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2034,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2035,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2036,"[2, 5, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,False,STOP
300,sampled,2037,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2038,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2039,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2040,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2041,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,True,STOP
300,sampled,2042,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2043,"[2, 5, 0]","[2, 4, 0]",C2H4,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 2]",True,False,STOP
300,sampled,2044,"[2, 5, 0]","[2, 6, 0]",C2H6,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 3]",True,False,STOP
300,sampled,2045,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2046,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
300,sampled,2047,"[2, 5, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,True,STOP
